,堤体延長,堤体幅,左右壁体高さ,中詰土天端高さ,堤外区間地表面,堤内区間地表面,引張材間隔,在来地盤重量,在来地盤区分,在来地盤N値,在来地盤摩擦角,在来地盤粘着力,在来地盤変形係数,中詰め重量,中詰め区分,中詰めN値,中詰め摩擦角,中詰め粘着力,矢板型,矢板材料,引張材直径,引張材材料番号,腹起し材質,堤外側水位_常時,堤内側水位_常時,せん断変形破壊,滑動、支持力,根入れ部の安定,遮水効果,矢板の耐力照査,タイロッドの耐力照査,腹起しの耐力照査
107,24,1.2,2.7,2.6,0.0,1.1,0.8,18,1,10,15,131,170200,14,1,13,36,78,4,295,57,0,1,1.7,0.7,0.001200012000120001,0.02199010445299615,0.001000010000100001,0.1122874558870709,0.0,0.0,0.0
108,15,11.6,9.6,9.5,0.0,4.7,1.6,11,0,45,29,267,150000,11,0,20,3,138,5,390,53,1,0,8.6,3.9,0.001200012000120001,0.05219660722053067,0.02977667493796526,0.40983606557377056,0.01702127659574468,0.029411764705882353,0.02857142857142857
109,26,8.8,8.4,8.3,0.0,0.2,0.8,14,0,30,43,102,129900,19,1,27,15,197,3,295,50,0,0,2.0,0.1,0.001200012000120001,0.029858173675043544,0.019714144898965006,0.2368064952638701,0.011111111111111112,0.0,0.0
110,17,6.1,7.2,7.1,2.4,0.0,1.6,18,1,14,12,238,109700,16,0,35,27,257,4,390,46,1,1,5.4,0.0,0.07211538461538461,0.08213552361396304,0.028259231348907312,0.7085020242914979,0.07234042553191489,0.10784313725490197,0.016216216216216217
111,21,7.3,4.5,4.4,0.0,0.5,0.8,12,0,24,26,276,49800,17,0,46,20,258,4,295,62,0,1,1.6,0.1,0.001200012000120001,0.014707684765289863,0.001000010000100001,0.20697811945594322,0.011111111111111112,0.011627906976744186,0.0
112,12,4.6,3.3,3.2,0.0,0.4,1.6,15,0,9,40,112,29700,14,1,2,32,17,5,390,58,1,0,2.4,0.1,0.001200012000120001,0.04578405188859214,0.024291497975708502,0.426829268292683,0.02127659574468085,0.029411764705882353,0.007142857142857143
113,16,5.9,8.7,8.6,0.0,1.6,1.6,20,1,19,9,150,168800,14,0,13,25,18,5,390,74,1,0,4.0,0.9,0.001200012000120001,0.09382329945269742,0.07743933918430562,0.7306889352818372,0.0425531914893617,0.0196078431372549,0.014285714285714285
114,28,3.1,7.6,7.5,0.0,1.7,0.8,13,1,3,23,286,148600,12,0,20,37,78,3,295,70,0,1,6.1,1.2,0.001200012000120001,0.06993006993006992,0.03004205888243541,1.6355140186915886,0.06666666666666667,0.011627906976744186,0.005405405405405406
115,15,5.6,2.2,2.1,0.0,0.6,0.8,12,0,24,6,63,28900,13,0,43,23,80,3,295,36,1,1,0.6,0.0,0.001200012000120001,0.06670372429127293,0.022727272727272728,0.0035000350003500033,0.0,0.0,0.0
116,26,2.9,9.1,9.0,0.0,3.2,1.6,15,1,8,20,198,8700,20,1,50,35,140,4,390,32,0,1,5.9,0.8,0.001200012000120001,0.07155635062611806,0.025184687709872398,0.5942275042444822,0.00851063829787234,0.05319148936170213,0.010810810810810811
117,17,13.2,7.9,7.8,0.0,3.0,0.8,18,0,44,34,34,187500,18,1,6,2,199,5,295,28,1,0,7.2,1.2,0.001200012000120001,0.16260162601626016,0.11019283746556473,0.5529225908372828,0.011111111111111112,0.01818181818181818,0.0
118,29,10.5,6.7,6.6,0.0,2.8,1.6,12,0,28,3,170,167400,15,0,13,15,259,3,390,90,0,1,3.9,1.4,0.001200012000120001,0.08639308855291576,0.037418147801683815,0.15844273426889996,0.00425531914893617,0.0,0.0
119,19,7.8,5.5,5.4,0.0,2.5,1.6,15,1,12,17,5,147200,13,1,20,27,18,3,295,87,0,0,4.5,1.6,0.001200012000120001,0.033547665641599105,0.001000010000100001,0.20995800839832032,0.005555555555555556,0.011627906976744186,0.0
120,10,5.0,4.3,4.2,0.0,0.0,0.8,18,0,48,31,141,127100,11,1,27,39,78,4,390,83,1,0,0.4,0.0,0.001200012000120001,0.008952551477170993,0.001000010000100001,0.08139534883720931,0.0,0.0,0.0
121,22,2.3,3.1,3.0,0.6,0.0,1.6,12,1,32,45,276,106900,18,0,35,6,137,5,295,79,0,1,1.8,0.0,0.012815036309269542,0.012911555842479019,0.001000010000100001,0.4013761467889908,0.011111111111111112,0.023255813953488372,0.021621621621621623
122,26,3.5,8.5,8.4,0.0,0.7,0.8,16,1,43,14,15,47000,18,1,46,44,139,5,295,29,0,1,1.9,0.0,0.001200012000120001,0.03787878787878788,0.02660164043449346,0.40983606557377056,0.022222222222222223,0.00980392156862745,0.007142857142857143
123,16,13.9,7.3,7.2,0.0,0.9,1.6,19,0,27,28,150,26900,16,0,2,11,198,3,390,25,1,0,4.5,0.1,0.001200012000120001,0.05402971634398919,0.04809619238476954,0.6055363321799307,0.05106382978723404,0.07272727272727272,0.007142857142857143
124,28,11.1,6.1,6.0,2.5,0.0,0.8,12,0,11,42,286,6700,14,0,9,24,258,4,295,87,1,1,6.0,0.0,0.03687768899815611,0.056179775280898875,0.03469210754553339,1.0385756676557862,0.23333333333333334,0.029411764705882353,0.010810810810810811
125,19,8.4,4.9,4.8,0.1,0.0,1.6,16,1,47,11,122,185500,11,1,16,36,17,4,390,84,0,0,1.9,0.0,0.008367617320967854,0.04608294930875576,0.02154243860404998,0.42372881355932207,0.01276595744680851,0.011627906976744186,0.007142857142857143
126,19,1.8,6.2,6.1,0.0,1.8,0.8,15,1,42,39,101,26100,14,0,43,2,261,5,390,69,0,1,5.9,1.7,0.001200012000120001,0.13172338090010977,0.040246847330292455,1.9444444444444444,0.029787234042553193,0.09302325581395349,0.021621621621621623
127,10,12.2,5.0,4.9,0.0,1.6,1.6,19,0,27,8,237,5900,12,1,50,14,20,5,390,65,1,1,2.7,0.1,0.001200012000120001,0.02945508100147275,0.022388059701492536,0.21148036253776434,0.0,0.0,0.0
128,21,9.4,3.8,3.7,0.0,1.3,0.8,12,1,11,22,72,184700,20,0,6,27,80,3,295,61,0,0,3.1,0.2,0.001200012000120001,0.06681514476614699,0.04534461910519952,0.4013761467889908,0.005555555555555556,0.0,0.0
129,12,6.7,2.6,2.5,0.0,0.9,1.6,15,0,46,36,208,164600,17,0,13,39,139,4,390,57,1,1,1.1,0.2,0.001200012000120001,0.007635044855888529,0.001000010000100001,0.05303030303030303,0.0,0.0,0.0
130,24,4.0,9.5,9.4,0.0,4.1,0.8,19,0,31,5,43,144400,15,1,20,6,199,5,295,54,0,0,7.2,1.8,0.001200012000120001,0.3870967741935484,0.24439918533604887,0.7592190889370932,0.005555555555555556,0.0,0.0
131,11,6.5,4.1,4.0,0.0,0.1,0.8,17,1,0,33,120,24700,15,1,43,37,201,5,295,85,1,0,3.6,0.0,0.023748268355432416,0.06437768240343347,0.026219192448872573,0.7042253521126761,0.06666666666666667,0.00980392156862745,0.007142857142857143
132,23,3.7,2.9,2.8,0.0,0.2,0.8,11,0,36,2,256,4500,13,1,50,4,261,3,390,82,0,0,0.9,0.1,0.001200012000120001,0.026115342763873773,0.001000010000100001,0.16010978956999086,0.02127659574468085,0.0,0.0
133,13,1.0,9.8,9.7,0.0,1.0,1.6,14,0,20,16,91,183300,11,0,6,16,20,4,295,78,1,1,7.1,0.1,1.111111111111111,0.3870967741935484,0.1671309192200557,1.5217391304347827,0.15,0.0392156862745098,0.021621621621621623
134,25,11.3,8.6,8.5,0.0,1.2,0.8,17,1,4,30,227,163200,18,1,13,28,80,5,390,74,0,0,2.0,0.2,0.001200012000120001,0.020743301642178046,0.001000010000100001,0.11153601019757808,0.0,0.0,0.0
135,29,12.6,6.0,5.9,0.0,1.1,1.6,12,1,15,44,265,103300,18,1,24,21,81,5,390,90,1,0,4.8,0.4,0.001200012000120001,0.026103980857080704,0.001000010000100001,0.684931506849315,0.02553191489361702,0.029411764705882353,0.02142857142857143
136,20,9.9,4.8,4.7,0.0,1.0,0.8,15,0,50,12,101,83100,16,0,31,33,140,3,295,86,0,1,1.6,0.5,0.001200012000120001,0.07868852459016393,0.023584905660377357,0.12576356449874238,0.0,0.0,0.0
137,24,11.1,2.1,2.0,0.0,0.5,1.6,19,1,9,26,139,23300,16,1,43,26,141,3,390,36,0,1,1.8,0.3,0.001200012000120001,0.01894238358326756,0.001000010000100001,0.15583259127337487,0.01276595744680851,0.031914893617021274,0.010810810810810811
138,14,8.4,9.0,8.9,0.0,2.7,0.8,12,1,45,40,275,3100,14,0,50,38,201,4,295,32,1,1,4.1,2.3,0.001200012000120001,0.012122436609758562,0.001000010000100001,0.16722408026755853,0.05555555555555555,0.02727272727272727,0.0
139,29,13.5,3.9,3.8,0.4,0.0,1.6,20,0,44,40,169,82500,18,0,42,32,18,5,295,59,1,1,3.0,0.0,0.03239740820734341,0.030959752321981424,0.019966722129783693,0.3634475597092419,0.027777777777777776,0.029411764705882353,0.005405405405405406
140,30,6.9,5.1,5.0,0.0,1.9,1.6,20,0,39,23,149,122100,12,1,17,43,262,5,295,44,1,0,2.8,0.4,0.001200012000120001,0.037336652146857496,0.023296447291788,0.15438906043228937,0.0,0.0,0.0
141,28,13.2,5.4,5.3,0.0,2.2,0.8,12,0,49,37,82,141600,17,0,20,30,80,3,390,87,1,0,3.6,0.5,0.001200012000120001,0.03353828954723309,0.03714020427112349,0.29888983774551664,0.0,0.0,0.0
142,11,1.4,2.7,2.6,0.0,1.2,1.6,17,0,8,6,120,81700,17,0,31,23,81,3,295,37,1,0,1.3,0.5,0.001200012000120001,0.04964832436905254,0.014962593516209476,0.022727272727272728,0.0,0.0,0.0
143,23,11.8,9.6,9.5,0.0,0.0,0.8,20,1,44,20,256,61600,14,1,39,35,140,4,390,33,0,0,4.9,0.0,0.022164758034724785,0.048134777376654635,0.025671743967140167,0.6809338521400778,0.06382978723404255,0.031914893617021274,0.007142857142857143
144,14,9.0,8.4,8.3,0.0,0.3,1.6,13,1,28,34,91,41400,12,0,46,2,200,5,295,29,0,1,7.8,0.2,0.17857142857142858,0.20512820512820512,0.08147745790331341,1.1254019292604502,0.18333333333333332,0.574468085106383,0.06486486486486487
145,25,6.3,7.2,7.1,0.4,0.0,0.8,17,0,12,3,227,21300,20,1,2,15,260,3,390,25,1,0,2.7,0.0,0.00914703864623828,0.11363636363636363,0.03291278113000548,0.44359949302915086,0.04680851063829787,0.05454545454545454,0.0
146,16,3.5,6.0,5.9,1.0,0.0,0.8,20,1,48,17,63,1100,17,1,9,27,19,3,295,88,0,1,4.7,0.0,0.39473684210526316,0.20583190394511147,0.062086092715231786,0.8353221957040572,0.4888888888888889,0.05813953488372093,0.016216216216216217
147,20,4.8,3.4,3.3,0.0,0.5,1.6,14,1,7,31,101,140200,17,0,20,20,20,4,295,37,0,1,1.6,0.0,0.001200012000120001,0.029491275497665274,0.001000010000100001,0.2938706968933669,0.005555555555555556,0.031914893617021274,0.0
148,11,2.0,2.2,2.1,0.5,0.0,0.8,18,0,42,45,237,120100,15,1,27,32,80,4,390,34,1,1,1.8,0.0,0.01520912547528517,0.018981335020563112,0.001000010000100001,0.5775577557755776,0.01276595744680851,0.01818181818181818,0.005405405405405406
149,15,3.3,7.6,7.5,0.0,1.8,1.6,12,0,2,14,275,60200,15,1,39,25,81,5,295,50,0,1,4.4,0.8,0.001200012000120001,0.05078290308929327,0.028578232912598235,1.4893617021276595,0.005555555555555556,0.011627906976744186,0.0
150,19,4.6,4.9,4.8,0.0,1.3,0.8,16,1,12,28,13,199300,16,0,50,17,82,5,390,65,0,1,1.7,0.8,0.001200012000120001,0.05364327223960661,0.0184020855696979,0.3014642549526271,0.011111111111111112,0.0,0.0
151,30,1.8,3.7,3.6,0.0,1.1,1.6,20,1,47,42,149,179100,13,1,6,30,141,3,295,62,1,0,2.4,0.8,0.001200012000120001,0.017366136034732273,0.001000010000100001,0.27580772261623326,0.011111111111111112,0.00980392156862745,0.007142857142857143
152,21,12.2,2.5,2.4,0.0,0.8,0.8,13,0,32,11,284,159000,11,0,13,42,201,4,390,58,0,1,2.3,0.7,0.001200012000120001,0.01807501129688206,0.013481631277384562,0.19305019305019305,0.00425531914893617,0.011627906976744186,0.005405405405405406
153,25,13.4,7.9,7.8,0.0,3.1,0.8,17,0,42,25,23,99100,11,0,24,35,202,4,390,74,1,1,5.9,0.4,0.001200012000120001,0.218978102189781,0.149812734082397,0.4206730769230769,0.00425531914893617,0.0,0.0
154,23,6.7,8.2,8.1,1.6,0.0,1.6,19,0,0,39,256,118700,16,1,27,21,20,5,390,50,1,0,6.5,0.0,0.2764976958525346,0.07083825265643447,0.03804692454026633,0.9589041095890412,0.16595744680851063,0.14705882352941177,0.03571428571428571
155,10,9.2,2.8,2.7,0.0,0.0,1.6,18,0,21,22,32,197900,17,0,50,7,22,3,295,82,1,0,0.1,0.0,0.001200012000120001,0.04393994873672647,0.026513477684489615,0.01206896551724138,0.0,0.0,0.0
156,26,1.2,5.8,5.7,2.4,0.0,1.6,16,1,20,22,227,78300,11,0,42,1,139,3,295,43,1,0,4.3,0.0,0.4580152671755725,0.0679886685552408,0.02044711014176663,0.7446808510638298,0.08888888888888889,0.058823529411764705,0.02142857142857143
157,26,7.7,7.1,7.0,0.0,0.7,1.6,16,1,16,5,206,117900,14,0,17,12,83,4,295,28,1,1,1.4,0.6,0.001200012000120001,0.0774693350548741,0.001000010000100001,0.11341542449773169,0.0,0.00909090909090909,0.0
158,20,12.8,10.0,9.9,0.3,0.0,1.6,14,0,15,5,101,197300,19,0,9,6,200,5,295,55,1,1,6.4,0.0,0.049039640375970577,0.27906976744186046,0.17341040462427745,0.9776536312849162,0.027777777777777776,0.24509803921568626,0.10270270270270271
159,11,10.1,8.8,8.7,1.3,0.0,1.6,17,1,50,19,236,177100,16,0,16,18,259,5,390,51,0,0,1.5,0.0,0.001200012000120001,0.044411547002220574,0.001000010000100001,0.24088093599449417,0.00425531914893617,0.0,0.0
160,15,11.3,6.2,6.1,0.9,0.0,0.8,11,1,10,33,275,117300,17,1,27,11,260,3,295,67,0,1,4.5,0.0,0.016738736225414982,0.03479269353435778,0.0340522133938706,1.0355029585798816,0.10555555555555556,0.011627906976744186,0.0
161,27,8.6,5.0,4.9,1.2,0.0,1.6,15,0,45,2,110,97100,14,0,34,23,20,3,390,63,1,0,1.5,0.0,0.001200012000120001,0.007911914023867608,0.001000010000100001,0.044682752457551385,0.0,0.0,0.0
162,17,5.9,3.8,3.7,1.3,0.0,0.8,18,1,29,16,246,76900,12,1,42,36,80,4,295,59,0,1,2.5,0.0,0.018948365703458078,0.02894356005788712,0.016886187098953058,0.7543103448275863,0.027777777777777776,0.011627906976744186,0.005405405405405406
163,18,12.4,5.0,4.9,0.0,1.6,0.8,18,1,25,44,226,116500,15,0,17,2,23,4,390,44,0,0,1.7,1.3,0.001200012000120001,0.0021609940572663426,0.001000010000100001,0.010294117647058823,0.00425531914893617,0.011627906976744186,0.0
164,30,9.6,3.8,3.7,0.0,1.3,1.6,11,0,9,13,61,96300,13,1,24,14,83,5,295,41,1,1,2.4,1.2,0.001200012000120001,0.05973120955699353,0.048740861088545896,0.31305903398926654,0.005555555555555556,0.00980392156862745,0.0
165,20,6.9,2.6,2.5,0.0,0.9,0.8,14,0,45,27,197,76100,20,1,31,26,142,3,390,37,1,0,2.3,0.0,0.001200012000120001,0.02131060202450719,0.01805869074492099,0.5,0.00425531914893617,0.0,0.0
166,18,13.2,2.9,2.8,0.5,0.0,0.8,17,0,3,41,130,95700,15,0,34,13,260,4,295,80,1,1,0.5,0.0,0.001200012000120001,0.005466223295221609,0.001000010000100001,0.07201646090534979,0.005555555555555556,0.0,0.0
167,30,10.5,9.8,9.7,2.9,0.0,1.6,20,0,38,9,265,75500,13,1,42,25,20,5,390,76,0,0,6.0,0.0,0.11450381679389313,0.0920951650038373,0.06802721088435373,0.853658536585366,0.15319148936170213,0.11627906976744186,0.05
168,17,13.0,4.5,4.4,0.0,0.3,1.6,18,1,8,37,42,154800,13,0,13,11,22,5,390,42,0,0,3.4,0.1,0.04155124653739612,0.07444168734491315,0.025029200734189887,0.37273695420660274,0.00425531914893617,0.1511627906976744,0.02142857142857143
169,29,10.3,3.3,3.2,1.3,0.0,0.8,12,0,43,6,177,134600,11,1,20,23,82,3,295,38,0,1,1.6,0.0,0.004838124420433012,0.03337969401947148,0.02410122514561157,0.2,0.011111111111111112,0.010638297872340425,0.0
170,12,11.5,8.7,8.6,0.0,1.2,1.6,16,0,3,20,216,74700,11,0,31,16,83,4,295,54,0,1,7.3,1.1,0.04643962848297214,0.09892827699917559,0.06366047745358089,0.9831460674157303,0.13333333333333333,0.09302325581395349,0.016216216216216217
171,24,8.8,7.5,7.4,0.0,1.3,0.8,19,1,38,34,51,54600,19,0,39,28,142,4,390,50,1,1,2.7,0.1,0.001200012000120001,0.045180722891566265,0.02598752598752599,0.24875621890547264,0.00425531914893617,0.0,0.0
172,14,6.0,6.3,6.2,0.7,0.0,0.8,13,0,22,3,187,34400,16,1,46,40,202,5,295,46,0,0,4.2,0.0,0.03993344425956739,0.11320754716981132,0.0667779632721202,0.8706467661691544,0.07222222222222222,0.09302325581395349,0.014285714285714285
173,22,8.6,9.0,8.9,0.0,2.7,0.8,11,0,43,31,264,113700,17,1,17,26,204,3,295,78,1,0,8.6,1.6,0.001200012000120001,0.08241758241758242,0.04384362440628425,0.7972665148063782,0.09444444444444444,0.00980392156862745,0.007142857142857143
174,25,3.1,6.6,6.5,0.0,2.4,0.8,18,0,12,14,235,73300,12,0,31,5,23,4,295,70,1,0,5.5,2.0,0.001200012000120001,0.06292606187729417,0.030698388334612428,0.5043227665706052,0.03333333333333333,0.00980392156862745,0.0
175,29,4.3,3.9,3.8,0.0,1.6,1.6,12,0,22,28,273,13500,13,1,43,43,24,5,390,86,0,0,2.5,0.1,0.001200012000120001,0.023210831721470017,0.014028524666822537,0.21725636250775918,0.00851063829787234,0.0,0.0
176,27,10.7,4.2,4.1,0.2,0.0,0.8,15,1,32,42,206,33000,17,1,46,30,142,3,295,63,0,1,2.5,0.0,0.0062499999999999995,0.019154030327214685,0.001000010000100001,0.3113879003558719,0.044444444444444446,0.023255813953488372,0.010810810810810811
177,18,8.0,3.0,2.9,0.4,0.0,0.8,18,0,16,11,42,12900,15,0,2,42,202,3,390,59,1,0,2.9,0.0,0.010899182561307902,0.1932367149758454,0.10291595197255574,0.3875968992248062,0.05531914893617021,0.058823529411764705,0.02142857142857143
178,20,2.5,8.7,8.6,3.3,0.0,0.8,15,1,36,39,13,171500,20,0,16,21,21,5,295,51,1,0,7.6,0.0,0.04669260700389105,0.040254948004025494,0.001000010000100001,0.5401234567901234,0.029787234042553193,0.0196078431372549,0.005405405405405406
179,24,3.7,6.1,6.0,2.3,0.0,1.6,19,0,46,8,51,111700,20,0,27,14,22,5,390,67,1,1,4.0,0.0,0.0954653937947494,0.06674082313681869,0.021679433444139327,0.4978662873399715,0.05,0.011627906976744186,0.005405405405405406
180,19,2.2,2.2,2.1,0.9,0.0,1.6,16,1,41,36,225,31600,18,0,46,19,83,3,390,79,1,0,1.5,0.0,0.01275374641300882,0.016675931072818232,0.001000010000100001,0.6641366223908919,0.01702127659574468,0.00980392156862745,0.007142857142857143
181,27,4.8,4.9,4.8,0.0,1.3,1.6,15,1,10,19,2,110900,19,1,17,5,85,4,390,45,0,0,4.2,0.5,0.011689070718877849,0.052980132450331126,0.047225501770956316,0.7070707070707071,0.05531914893617021,0.00980392156862745,0.010810810810810811
182,21,9.9,7.9,7.8,1.6,0.0,0.8,13,0,9,19,197,190300,13,1,9,44,202,5,390,72,1,0,3.7,0.0,0.010844026748599312,0.05454545454545454,0.04838709677419355,0.7399577167019027,0.02127659574468085,0.0,0.0
183,12,7.1,6.7,6.6,2.1,0.0,1.6,16,1,45,33,32,170100,11,0,16,11,261,3,295,68,0,1,5.5,0.0,0.15915119363395225,0.33613445378151263,0.1884422110552764,1.2195121951219512,0.12777777777777777,0.03488372093023256,0.010810810810810811
184,12,13.6,7.9,7.8,0.0,3.1,1.6,16,1,40,16,12,10700,14,1,43,22,205,3,390,53,0,0,4.5,2.7,0.001200012000120001,0.36697247706422015,0.36144578313253006,0.2463054187192118,0.00851063829787234,0.011627906976744186,0.007142857142857143
185,27,5.6,2.8,2.7,1.1,0.0,1.6,14,0,40,16,206,90100,19,1,34,16,22,4,295,80,0,1,2.4,0.0,0.03428571428571429,0.04540295119182747,0.02470660901791229,0.324374420759963,0.027777777777777776,0.023255813953488372,0.010810810810810811
186,10,6.9,8.2,8.1,3.4,0.0,0.8,18,0,50,30,244,30200,19,0,46,9,23,4,295,30,0,1,5.6,0.0,0.24742268041237114,0.07518796992481203,0.05067567567567567,0.8860759493670886,0.5111111111111111,1.2553191489361701,0.043243243243243246
187,19,9.4,2.9,2.8,0.0,0.0,0.8,17,1,19,13,21,109500,20,1,17,39,25,5,295,61,1,1,2.2,0.0,0.016083634901487735,0.15748031496062992,0.3012048192771084,0.3006872852233677,0.016666666666666666,0.00980392156862745,0.0
188,30,6.7,9.8,9.7,0.0,0.6,1.6,20,0,4,27,157,89300,17,0,24,7,84,5,390,58,0,0,2.1,0.2,0.001200012000120001,0.03609022556390977,0.017303532804614278,0.2177971375233354,0.00425531914893617,0.0,0.0
189,21,3.9,8.6,8.5,0.0,0.8,1.6,14,1,39,41,292,69100,15,1,31,19,144,3,295,54,1,1,5.3,0.4,0.001200012000120001,0.037209302325581395,0.001000010000100001,0.7128309572301426,0.08888888888888889,0.049019607843137254,0.03783783783783784
190,12,1.2,7.4,7.3,1.8,0.0,0.8,17,1,24,10,128,49000,13,1,39,31,204,4,390,50,0,1,7.3,0.0,1.3333333333333333,0.273972602739726,0.06843065693430657,1.215277777777778,0.1276595744680851,0.1744186046511628,0.032432432432432434
191,16,2.4,4.7,4.6,0.0,0.8,1.6,11,0,34,24,166,188100,13,0,50,24,205,4,390,66,1,1,3.3,0.7,0.001200012000120001,0.06279434850863422,0.029865604778496764,0.625,0.00851063829787234,0.058823529411764705,0.05945945945945946
192,14,8.8,5.0,4.9,2.3,0.0,0.8,14,1,43,38,99,8700,18,1,2,11,23,5,390,43,1,1,4.4,0.0,0.09063444108761329,0.07915567282321899,0.030568575504381496,0.5050505050505051,0.1148936170212766,0.08823529411764706,0.005405405405405406
193,18,10.0,2.3,2.2,1.0,0.0,1.6,18,1,3,7,138,147800,18,0,13,3,24,3,390,58,1,1,1.6,0.0,0.015317845289762572,0.03640776699029126,0.001000010000100001,0.24339360222531292,0.01276595744680851,0.00980392156862745,0.0
194,22,11.3,7.7,7.6,0.0,2.2,0.8,12,1,13,21,176,87900,18,0,24,41,25,3,295,74,1,1,2.8,0.7,0.001200012000120001,0.05016722408026755,0.015682174594877155,0.11600928074245939,0.0,0.0,0.0
195,16,3.3,2.6,2.5,0.4,0.0,0.8,20,0,12,21,70,167300,13,0,16,35,142,4,295,35,1,1,1.7,0.0,0.014602092966658552,0.07561436672967864,0.0662251655629139,1.1666666666666667,0.005555555555555556,0.00909090909090909,0.0
196,17,9.8,3.8,3.7,0.0,1.3,1.6,20,1,8,4,50,7900,16,0,43,1,85,4,295,86,1,1,1.7,0.8,0.001200012000120001,0.15915119363395225,0.052029136316337155,0.0498220640569395,0.0,0.0,0.0
197,28,7.1,2.6,2.5,0.0,1.0,0.8,13,1,43,17,186,186700,14,0,50,13,145,5,390,83,0,0,1.9,0.8,0.001200012000120001,0.015781167806417674,0.001000010000100001,0.12254901960784315,0.00425531914893617,0.0,0.0
198,19,4.3,9.6,9.5,2.9,0.0,1.6,16,0,27,31,21,166500,11,1,6,26,205,3,295,79,1,1,9.5,0.0,0.001200012000120001,0.037418147801683815,0.026984483921744996,0.08860759493670886,0.005555555555555556,0.0,0.0
199,10,1.6,8.4,8.3,3.4,0.0,0.8,20,1,12,45,157,146400,19,0,13,38,264,3,390,75,0,0,5.4,0.0,0.48,0.06125574272588055,0.018825301204819275,0.7936507936507936,0.08936170212765958,0.011627906976744186,0.0
200,21,12.0,7.2,7.1,0.1,0.0,1.6,13,0,47,14,292,126200,16,1,20,5,24,4,295,71,1,1,5.8,0.0,0.16620498614958448,0.07741935483870968,0.048426150121065374,0.6445672191528545,0.18888888888888888,0.20588235294117646,0.08108108108108109
201,25,13.2,4.5,4.4,0.0,0.0,0.8,17,0,6,28,31,66300,17,1,31,43,25,4,295,87,0,1,2.0,0.0,0.00583941605839416,0.07910349373764007,0.06980802792321116,0.2755905511811024,0.022222222222222223,0.011627906976744186,0.0
202,16,10.5,3.3,3.2,0.4,0.0,1.6,11,1,42,42,166,46200,14,0,38,10,84,5,390,83,1,1,2.9,0.0,0.024208190437764777,0.0312256049960968,0.001000010000100001,0.4283965728274174,0.02553191489361702,0.049019607843137254,0.021621621621621623
203,20,11.7,8.7,8.6,0.0,1.3,1.6,15,1,1,11,205,185300,15,1,50,3,85,3,295,33,1,1,5.1,0.9,0.001200012000120001,0.064343163538874,0.03751875937968985,0.7231404958677686,0.03888888888888889,0.01818181818181818,0.0
204,18,5.0,9.0,8.9,3.0,0.0,0.8,17,0,11,25,138,5900,19,1,2,35,204,4,390,76,1,1,7.1,0.0,0.22263450834879406,0.19672131147540983,0.09700889248181084,1.129032258064516,0.2936170212765957,0.0392156862745098,0.016216216216216217
205,22,6.2,6.3,6.2,2.1,0.0,1.6,12,0,21,39,176,145000,20,0,13,27,205,4,295,26,0,1,3.5,0.0,0.021965952773201534,0.051194539249146756,0.03242366927857336,0.8215962441314555,0.03333333333333333,0.09574468085106383,0.010810810810810811
206,25,13.9,3.9,3.8,0.2,0.0,1.6,18,0,41,22,147,104700,15,0,27,7,24,3,295,84,0,0,0.8,0.0,0.001200012000120001,0.021668472372697724,0.001000010000100001,0.1278772378516624,0.005555555555555556,0.0,0.0
207,15,11.1,2.7,2.6,0.4,0.0,0.8,12,1,25,36,283,84500,12,0,34,19,83,3,390,80,1,1,1.7,0.0,0.007978723404255319,0.010042681395932715,0.001000010000100001,0.29888983774551664,0.01276595744680851,0.0,0.0
208,27,8.4,9.6,9.5,2.7,0.0,0.8,15,1,9,5,118,64300,20,1,42,31,143,4,295,77,0,0,9.4,0.0,0.3191489361702128,0.39087947882736157,0.20380434782608695,1.6355140186915886,0.3611111111111111,0.03488372093023256,0.02857142857142857
209,28,1.8,2.8,2.7,0.0,1.2,0.8,14,0,5,33,98,103900,13,0,17,42,86,4,390,62,0,1,2.0,1.1,0.001200012000120001,0.02642007926023778,0.013650324195199636,0.32558139534883723,0.00425531914893617,0.0,0.0
210,22,6.9,5.7,5.6,2.2,0.0,0.8,12,0,4,33,292,183300,18,0,9,36,204,5,390,89,0,1,2.3,0.0,0.004859873643285275,0.017429193899782137,0.017469791818314165,0.7,0.00851063829787234,0.0,0.0
211,12,4.1,4.6,4.5,0.0,0.0,1.6,16,1,39,2,128,163100,15,1,16,4,263,3,295,85,1,0,2.0,0.0,0.007504221124382465,0.07393715341959334,0.04406904149834741,0.2681992337164751,0.016666666666666666,0.0196078431372549,0.014285714285714285
