íÁëÃâÑí∑,íÁëÃïù,ç∂âEï«ëÃçÇÇ≥,íÜãlìyìVí[çÇÇ≥,íÁäOãÊä‘ínï\ñ ,íÁì‡ãÊä‘ínï\ñ ,à¯í£çﬁä‘äu,ç›óàínî’èdó ,ç›óàínî’ãÊï™,ç›óàínî’Níl,ç›óàínî’ñÄéCäp,ç›óàínî’îSíÖóÕ,ç›óàínî’ïœå`åWêî,íÜãlÇﬂèdó ,íÜãlÇﬂãÊï™,íÜãlÇﬂNíl,íÜãlÇﬂñÄéCäp,íÜãlÇﬂîSíÖóÕ,ñÓî¬å^,ñÓî¬çﬁóø,à¯í£çﬁíºåa,à¯í£çﬁçﬁóøî‘çÜ,ï†ãNÇµçﬁéø,íÁäOë§êÖà _èÌéû,íÁì‡ë§êÖà _èÌéû,ÇπÇÒífïœå`îjâÛ,ääìÆÅAéxéùóÕ,ç™ì¸ÇÍïîÇÃà¿íË,é’êÖå¯â ,ñÓî¬ÇÃëœóÕè∆ç∏,É^ÉCÉçÉbÉhÇÃëœóÕè∆ç∏,ï†ãNÇµÇÃëœóÕè∆ç∏,ñÓî¬ÇÃëSí∑,à¯í£çﬁà íu,ï†ãNÇµî‘çÜ,ç™ì¸ÇÍê[Ç≥,ÇπÇÒífïœå`îjâÛ_label,ääìÆÅAéxéùóÕ_label,ç™ì¸ÇÍïîÇÃà¿íË_label,é’êÖå¯â _label,ñÓî¬ÇÃëœóÕè∆ç∏_label,É^ÉCÉçÉbÉhÇÃëœóÕè∆ç∏_label,ï†ãNÇµÇÃëœóÕè∆ç∏_label
12,9,5.3,5.2,0,2.5,0.8,15,1,18,28,296,133300,15,1,17,37,139,0,390,44,0,0,4.6,0,0.001200012,0.030495553,0.00100001,0.290456432,0,0,0,12.2,4.9,1,6.9,0,0,0,0,0,0,0
18,11.4,7.1,7,2.4,0,1.6,16,1,1,42,26,192500,17,0,16,43,15,1,295,67,1,1,5.6,0,0.01035554,0.151515152,0.07800312,0.451030928,0.077777778,0.011627907,0.005405405,12.6,5.6,9,5.5,0,0,0,0,0,0,0
19,4.8,8.3,8.2,0,0.9,1.6,16,1,48,25,5,33100,20,1,43,9,259,1,295,52,1,0,2.6,0.4,0.064412238,0.190174326,0.663716814,1.194539249,0.166666667,0.058139535,0.007142857,12.1,4,5,3.8,0,0,0,2,0,0,0
30,2,7.1,7,0,1,1.6,19,0,32,39,141,12900,18,0,50,22,18,2,390,48,0,0,4.9,0.5,0.001200012,0.086767896,0.041208791,1.219512195,0.106382979,0.581395349,0.121428571,11.2,2.5,7,4.1,0,0,0,3,0,0,0
24,7.2,2,1.9,0.1,0,1.6,17,1,31,39,35,92300,12,0,42,16,136,0,390,75,0,0,0.3,0,0.001200012,0.007744934,0.00100001,0.085365854,0,0,0,4.5,0.5,3,2.5,0,0,0,0,0,0,0
25,13.7,3.3,3.2,0,0.7,1.6,17,1,27,22,15,131900,15,1,17,27,79,0,390,60,0,1,2.5,0.6,0.001200012,0.023148148,0.00100001,0.155902004,0.004255319,0,0.005405405,4,2.7,9,0.7,0,0,0,0,0,0,0
16,10.9,2.1,2,0,0.5,0.8,20,0,11,36,151,111700,13,0,24,39,139,1,295,56,1,0,0.6,0,0.001200012,0.003268508,0.00100001,0.026119403,0,0,0,3.1,1.4,1,1,0,0,0,0,0,0,0
27,8.2,9,8.9,0,2.6,1.6,14,0,46,5,286,91500,11,1,32,6,198,2,295,53,0,1,5.9,0.3,0.001200012,0.059820538,0.042016807,0.862068966,0.005555556,0,0,10.3,5.8,3,1.3,0,0,0,1,0,0,0
18,5.4,7.8,7.7,0,2.5,0.8,17,1,31,18,122,71400,18,1,39,18,258,2,390,49,1,1,7.4,0.6,0.001200012,0.172910663,0.074515648,1.54185022,0.029787234,0.049019608,0.005405405,9.4,4.2,6,1.6,0,0,0,3,0,0,0
22,6.7,5.1,5,0,1.9,1.6,11,0,41,32,160,11500,18,0,50,11,259,0,295,65,1,1,3.7,0.9,0.001200012,0.045506257,0.026525199,0.264750378,0.038888889,0.019607843,0.010810811,12.7,2.5,5,7.6,0,0,0,0,0,0,0
13,4,3.9,3.8,0,1.6,1.6,14,0,25,1,296,190300,16,1,6,23,18,1,390,61,1,0,3.8,0.9,0.001200012,0.049792531,0.027428571,0.35971223,0.008510638,0.009803922,0,11.8,3.5,7,7.9,0,0,0,0,0,0,0
24,1.2,2.7,2.6,0,1.1,0.8,18,1,10,15,131,170200,14,1,13,36,78,1,295,57,0,1,1.7,0.7,0.001200012,0.021990104,0.00100001,0.112287456,0,0,0,10.9,2.1,0,8.2,0,0,0,0,0,0,0
15,11.6,9.6,9.5,0,4.7,1.6,11,0,45,29,267,150000,11,0,20,3,138,2,390,53,1,0,8.6,3.9,0.001200012,0.052196607,0.029776675,0.409836066,0.017021277,0.029411765,0.028571429,18.1,7.5,2,8.5,0,0,0,0,0,0,0
26,8.8,8.4,8.3,0,0.2,0.8,14,0,30,43,102,129900,19,1,27,15,197,0,295,50,0,0,2,0.1,0.001200012,0.029858174,0.019714145,0.236806495,0.011111111,0,0,17.2,3.6,4,8.8,0,0,0,0,0,0,0
17,6.1,7.2,7.1,2.4,0,1.6,18,1,14,12,238,109700,16,0,35,27,257,1,390,46,1,1,5.4,0,0.072115385,0.082135524,0.028259231,0.708502024,0.072340426,0.107843137,0.016216216,16.3,3.6,7,9.1,0,0,0,0,0,0,0
21,7.3,4.5,4.4,0,0.5,0.8,12,0,24,26,276,49800,17,0,46,20,258,1,295,62,0,1,1.6,0.1,0.001200012,0.014707685,0.00100001,0.206978119,0.011111111,0.011627907,0,9.9,0.9,6,5.4,0,0,0,0,0,0,0
12,4.6,3.3,3.2,0,0.4,1.6,15,0,9,40,112,29700,14,1,2,32,17,2,390,58,1,0,2.4,0.1,0.001200012,0.045784052,0.024291498,0.426829268,0.021276596,0.029411765,0.007142857,9,2.7,8,5.7,0,0,0,0,0,0,0
16,5.9,8.7,8.6,0,1.6,1.6,20,1,19,9,150,168800,14,0,13,25,18,2,390,74,1,0,4,0.9,0.001200012,0.093823299,0.077439339,0.730688935,0.042553191,0.019607843,0.014285714,10.7,6.5,8,2,0,0,0,0,0,0,0
28,3.1,7.6,7.5,0,1.7,0.8,13,1,3,23,286,148600,12,0,20,37,78,0,295,70,0,1,6.1,1.2,0.001200012,0.06993007,0.030042059,1.635514019,0.066666667,0.011627907,0.005405405,9.9,4.8,0,2.3,0,0,0,3,0,0,0
15,5.6,2.2,2.1,0,0.6,0.8,12,0,24,6,63,28900,13,0,43,23,80,0,295,36,1,1,0.6,0,0.001200012,0.066703724,0.022727273,0.003500035,0,0,0,6.8,1,9,4.6,0,0,0,0,0,0,0
26,2.9,9.1,9,0,3.2,1.6,15,1,8,20,198,8700,20,1,50,35,140,1,390,32,0,1,5.9,0.8,0.001200012,0.071556351,0.025184688,0.594227504,0.008510638,0.053191489,0.010810811,14,3.5,1,4.9,0,0,0,0,0,0,0
17,13.2,7.9,7.8,0,3,0.8,18,0,44,34,34,187500,18,1,6,2,199,2,295,28,1,0,7.2,1.2,0.001200012,0.162601626,0.110192837,0.552922591,0.011111111,0.018181818,0,13.1,6.8,3,5.2,0,0,0,0,0,0,0
29,10.5,6.7,6.6,0,2.8,1.6,12,0,28,3,170,167400,15,0,13,15,259,0,390,90,0,1,3.9,1.4,0.001200012,0.086393089,0.037418148,0.158442734,0.004255319,0,0,12.2,5.2,6,5.5,0,0,0,0,0,0,0
19,7.8,5.5,5.4,0,2.5,1.6,15,1,12,17,5,147200,13,1,20,27,18,0,295,87,0,0,4.5,1.6,0.001200012,0.033547666,0.00100001,0.209958008,0.005555556,0.011627907,0,11.3,3.8,8,5.8,0,0,0,0,0,0,0
10,5,4.3,4.2,0,0,0.8,18,0,48,31,141,127100,11,1,27,39,78,1,390,83,1,0,0.4,0,0.001200012,0.008952551,0.00100001,0.081395349,0,0,0,10.4,1.2,0,6.1,0,0,0,0,0,0,0
22,2.3,3.1,3,0.6,0,1.6,12,1,32,45,276,106900,18,0,35,6,137,2,295,79,0,1,1.8,0,0.012815036,0.012911556,0.00100001,0.401376147,0.011111111,0.023255814,0.021621622,9.5,0.9,3,6.4,0,0,0,0,0,0,0
26,3.5,8.5,8.4,0,0.7,0.8,16,1,43,14,15,47000,18,1,46,44,139,2,295,29,0,1,1.9,0,0.001200012,0.037878788,0.02660164,0.409836066,0.022222222,0.009803922,0.007142857,11.2,7.7,2,2.7,0,0,0,0,0,0,0
16,13.9,7.3,7.2,0,0.9,1.6,19,0,27,28,150,26900,16,0,2,11,198,0,390,25,1,0,4.5,0.1,0.001200012,0.054029716,0.048096192,0.605536332,0.05106383,0.072727273,0.007142857,10.3,5.5,4,3,0,0,0,0,0,0,0
28,11.1,6.1,6,2.5,0,0.8,12,0,11,42,286,6700,14,0,9,24,258,1,295,87,1,1,6,0,0.036877689,0.056179775,0.034692108,1.038575668,0.233333333,0.029411765,0.010810811,9.4,4.4,7,3.3,0,0,0,2,0,0,0
19,8.4,4.9,4.8,0.1,0,1.6,16,1,47,11,122,185500,11,1,16,36,17,1,390,84,0,0,1.9,0,0.008367617,0.046082949,0.021542439,0.423728814,0.012765957,0.011627907,0.007142857,8.5,1.9,9,3.6,0,0,0,0,0,0,0
19,1.8,6.2,6.1,0,1.8,0.8,15,1,42,39,101,26100,14,0,43,2,261,2,390,69,0,1,5.9,1.7,0.001200012,0.131723381,0.040246847,1.944444444,0.029787234,0.093023256,0.021621622,8.1,2.2,5,1.9,0,0,0,3,0,0,0
10,12.2,5,4.9,0,1.6,1.6,19,0,27,8,237,5900,12,1,50,14,20,2,390,65,1,1,2.7,0.1,0.001200012,0.029455081,0.02238806,0.211480363,0,0,0,7.2,4.3,7,2.2,0,0,0,0,0,0,0
21,9.4,3.8,3.7,0,1.3,0.8,12,1,11,22,72,184700,20,0,6,27,80,0,295,61,0,0,3.1,0.2,0.001200012,0.066815145,0.045344619,0.401376147,0.005555556,0,0,6.3,2.8,9,2.5,0,0,0,0,0,0,0
12,6.7,2.6,2.5,0,0.9,1.6,15,0,46,36,208,164600,17,0,13,39,139,1,390,57,1,1,1.1,0.2,0.001200012,0.007635045,0.00100001,0.053030303,0,0,0,5.4,1.7,2,2.8,0,0,0,0,0,0,0
24,4,9.5,9.4,0,4.1,0.8,19,0,31,5,43,144400,15,1,20,6,199,2,295,54,0,0,7.2,1.8,0.001200012,0.387096774,0.244399185,0.759219089,0.005555556,0,0,12.6,5.8,4,3.1,0,0,0,0,0,0,0
11,6.5,4.1,4,0,0.1,0.8,17,1,0,33,120,24700,15,1,43,37,201,2,295,85,1,0,3.6,0,0.023748268,0.064377682,0.026219192,0.704225352,0.066666667,0.009803922,0.007142857,9.5,3.7,3,5.4,0,0,0,0,0,0,0
23,3.7,2.9,2.8,0,0.2,0.8,11,0,36,2,256,4500,13,1,50,4,261,0,390,82,0,0,0.9,0.1,0.001200012,0.026115343,0.00100001,0.16010979,0.021276596,0,0,8.6,2.1,5,5.7,0,0,0,0,0,0,0
13,1,9.8,9.7,0,1,1.6,14,0,20,16,91,183300,11,0,6,16,20,1,295,78,1,1,7.1,0.1,1.111111111,0.387096774,0.167130919,1.52173913,0.15,0.039215686,0.021621622,15.8,6.3,7,6,2,0,0,3,0,0,0
25,11.3,8.6,8.5,0,1.2,0.8,17,1,4,30,227,163200,18,1,13,28,80,2,390,74,0,0,2,0.2,0.001200012,0.020743302,0.00100001,0.11153601,0,0,0,14.9,4.4,0,6.3,0,0,0,0,0,0,0
29,12.6,6,5.9,0,1.1,1.6,12,1,15,44,265,103300,18,1,24,21,81,2,390,90,1,0,4.8,0.4,0.001200012,0.026103981,0.00100001,0.684931507,0.025531915,0.029411765,0.021428571,8.6,2.5,9,2.6,0,0,0,0,0,0,0
20,9.9,4.8,4.7,0,1,0.8,15,0,50,12,101,83100,16,0,31,33,140,0,295,86,0,1,1.6,0.5,0.001200012,0.078688525,0.023584906,0.125763564,0,0,0,7.7,1.4,1,2.9,0,0,0,0,0,0,0
24,11.1,2.1,2,0,0.5,1.6,19,1,9,26,139,23300,16,1,43,26,141,0,390,36,0,1,1.8,0.3,0.001200012,0.018942384,0.00100001,0.155832591,0.012765957,0.031914894,0.010810811,10.9,1.7,1,8.8,0,0,0,0,0,0,0
14,8.4,9,8.9,0,2.7,0.8,12,1,45,40,275,3100,14,0,50,38,201,1,295,32,1,1,4.1,2.3,0.001200012,0.012122437,0.00100001,0.16722408,0.055555556,0.027272727,0,18.1,7.1,3,9.1,0,0,0,0,0,0,0
29,13.5,3.9,3.8,0.4,0,1.6,20,0,44,40,169,82500,18,0,42,32,18,2,295,59,1,1,3,0,0.032397408,0.030959752,0.019966722,0.36344756,0.027777778,0.029411765,0.005405405,11.4,2.6,9,7.5,0,0,0,0,0,0,0
30,6.9,5.1,5,0,1.9,1.6,20,0,39,23,149,122100,12,1,17,43,262,2,295,44,1,0,2.8,0.4,0.001200012,0.037336652,0.023296447,0.15438906,0,0,0,10.9,3.1,5,5.8,0,0,0,0,0,0,0
28,13.2,5.4,5.3,0,2.2,0.8,12,0,49,37,82,141600,17,0,20,30,80,0,390,87,1,0,3.6,0.5,0.001200012,0.03353829,0.037140204,0.298889838,0,0,0,5.9,2.8,0,0.5,0,0,0,0,0,0,0
11,1.4,2.7,2.6,0,1.2,1.6,17,0,8,6,120,81700,17,0,31,23,81,0,295,37,1,0,1.3,0.5,0.001200012,0.049648324,0.014962594,0.022727273,0,0,0,9.1,1.4,9,6.4,0,0,0,0,0,0,0
23,11.8,9.6,9.5,0,0,0.8,20,1,44,20,256,61600,14,1,39,35,140,1,390,33,0,0,4.9,0,0.022164758,0.048134777,0.025671744,0.680933852,0.063829787,0.031914894,0.007142857,16.3,7.7,1,6.7,0,0,0,0,0,0,0
14,9,8.4,8.3,0,0.3,1.6,13,1,28,34,91,41400,12,0,46,2,200,2,295,29,0,1,7.8,0.2,0.178571429,0.205128205,0.081477458,1.125401929,0.183333333,0.574468085,0.064864865,15.4,5.4,4,7,0,0,0,2,0,0,0
25,6.3,7.2,7.1,0.4,0,0.8,17,0,12,3,227,21300,20,1,2,15,260,0,390,25,1,0,2.7,0,0.009147039,0.113636364,0.032912781,0.443599493,0.046808511,0.054545455,0,14.5,3.5,6,7.3,0,0,0,0,0,0,0
16,3.5,6,5.9,1,0,0.8,20,1,48,17,63,1100,17,1,9,27,19,0,295,88,0,1,4.7,0,0.394736842,0.205831904,0.062086093,0.835322196,0.488888889,0.058139535,0.016216216,13.6,2.4,8,7.6,0,0,0,1,0,0,0
20,4.8,3.4,3.3,0,0.5,1.6,14,1,7,31,101,140200,17,0,20,20,20,1,295,37,0,1,1.6,0,0.001200012,0.029491275,0.00100001,0.293870697,0.005555556,0.031914894,0,7.3,0.9,8,3.9,0,0,0,0,0,0,0
11,2,2.2,2.1,0.5,0,0.8,18,0,42,45,237,120100,15,1,27,32,80,1,390,34,1,1,1.8,0,0.015209125,0.018981335,0.00100001,0.577557756,0.012765957,0.018181818,0.005405405,6.4,1.8,0,4.2,0,0,0,0,0,0,0
15,3.3,7.6,7.5,0,1.8,1.6,12,0,2,14,275,60200,15,1,39,25,81,2,295,50,0,1,4.4,0.8,0.001200012,0.050782903,0.028578233,1.489361702,0.005555556,0.011627907,0,8.1,6,9,0.5,0,0,0,3,0,0,0
19,4.6,4.9,4.8,0,1.3,0.8,16,1,12,28,13,199300,16,0,50,17,82,2,390,65,0,1,1.7,0.8,0.001200012,0.053643272,0.018402086,0.301464255,0.011111111,0,0,11.4,3.3,9,6.5,0,0,0,0,0,0,0
30,1.8,3.7,3.6,0,1.1,1.6,20,1,47,42,149,179100,13,1,6,30,141,0,295,62,1,0,2.4,0.8,0.001200012,0.017366136,0.00100001,0.275807723,0.011111111,0.009803922,0.007142857,10.5,2.1,1,6.8,0,0,0,0,0,0,0
21,12.2,2.5,2.4,0,0.8,0.8,13,0,32,11,284,159000,11,0,13,42,201,1,390,58,0,1,2.3,0.7,0.001200012,0.018075011,0.013481631,0.193050193,0.004255319,0.011627907,0.005405405,9.6,1.2,3,7.1,0,0,0,0,0,0,0
25,13.4,7.9,7.8,0,3.1,0.8,17,0,42,25,23,99100,11,0,24,35,202,1,390,74,1,1,5.9,0.4,0.001200012,0.218978102,0.149812734,0.420673077,0.004255319,0,0,11.3,3.5,3,3.4,0,0,0,0,0,0,0
23,6.7,8.2,8.1,1.6,0,1.6,19,0,0,39,256,118700,16,1,27,21,20,2,390,50,1,0,6.5,0,0.276497696,0.070838253,0.038046925,0.95890411,0.165957447,0.147058824,0.035714286,15.9,7,8,7.7,0,0,0,1,0,0,0
10,9.2,2.8,2.7,0,0,1.6,18,0,21,22,32,197900,17,0,50,7,22,0,295,82,1,0,0.1,0,0.001200012,0.043939949,0.026513478,0.012068966,0,0,0,12.7,1.4,7,9.9,0,0,0,0,0,0,0
26,1.2,5.8,5.7,2.4,0,1.6,16,1,20,22,227,78300,11,0,42,1,139,0,295,43,1,0,4.3,0,0.458015267,0.067988669,0.02044711,0.744680851,0.088888889,0.058823529,0.021428571,14.1,4,3,8.3,0,0,0,0,0,0,0
26,7.7,7.1,7,0,0.7,1.6,16,1,16,5,206,117900,14,0,17,12,83,1,295,28,1,1,1.4,0.6,0.001200012,0.077469335,0.00100001,0.113415424,0,0.009090909,0,13.7,1.9,8,6.6,0,0,0,0,0,0,0
20,12.8,10,9.9,0.3,0,1.6,14,0,15,5,101,197300,19,0,9,6,200,2,295,55,1,1,6.4,0,0.04903964,0.279069767,0.173410405,0.977653631,0.027777778,0.245098039,0.102702703,14.9,1.7,4,4.9,0,0,0,1,0,0,0
11,10.1,8.8,8.7,1.3,0,1.6,17,1,50,19,236,177100,16,0,16,18,259,2,390,51,0,0,1.5,0,0.001200012,0.044411547,0.00100001,0.240880936,0.004255319,0,0,14,8.1,7,5.2,0,0,0,0,0,0,0
15,11.3,6.2,6.1,0.9,0,0.8,11,1,10,33,275,117300,17,1,27,11,260,0,295,67,0,1,4.5,0,0.016738736,0.034792694,0.034052213,1.035502959,0.105555556,0.011627907,0,7.7,4.8,6,1.5,0,0,0,2,0,0,0
27,8.6,5,4.9,1.2,0,1.6,15,0,45,2,110,97100,14,0,34,23,20,0,390,63,1,0,1.5,0,0.001200012,0.007911914,0.00100001,0.044682752,0,0,0,6.9,3.3,8,1.9,0,0,0,0,0,0,0
17,5.9,3.8,3.7,1.3,0,0.8,18,1,29,16,246,76900,12,1,42,36,80,1,295,59,0,1,2.5,0,0.018948366,0.02894356,0.016886187,0.754310345,0.027777778,0.011627907,0.005405405,6,2.3,1,2.2,0,0,0,0,0,0,0
18,12.4,5,4.9,0,1.6,0.8,18,1,25,44,226,116500,15,0,17,2,23,1,390,44,0,0,1.7,1.3,0.001200012,0.002160994,0.00100001,0.010294118,0.004255319,0.011627907,0,15,2.1,6,10,0,0,0,0,0,0,0
30,9.6,3.8,3.7,0,1.3,1.6,11,0,9,13,61,96300,13,1,24,14,83,2,295,41,1,1,2.4,1.2,0.001200012,0.05973121,0.048740861,0.313059034,0.005555556,0.009803922,0,4.5,3.3,9,0.7,0,0,0,0,0,0,0
20,6.9,2.6,2.5,0,0.9,0.8,14,0,45,27,197,76100,20,1,31,26,142,0,390,37,1,0,2.3,0,0.001200012,0.021310602,0.018058691,0.5,0.004255319,0,0,3.6,1.9,1,1,0,0,0,0,0,0,0
18,13.2,2.9,2.8,0.5,0,0.8,17,0,3,41,130,95700,15,0,34,13,260,1,295,80,1,1,0.5,0,0.001200012,0.005466223,0.00100001,0.072016461,0.005555556,0,0,8.2,1.7,6,5.3,0,0,0,0,0,0,0
30,10.5,9.8,9.7,2.9,0,1.6,20,0,38,9,265,75500,13,1,42,25,20,2,390,76,0,0,6,0,0.114503817,0.092095165,0.068027211,0.853658537,0.153191489,0.11627907,0.05,15.4,5.3,9,5.6,0,0,0,1,0,0,0
17,13,4.5,4.4,0,0.3,1.6,18,1,8,37,42,154800,13,0,13,11,22,2,390,42,0,0,3.4,0.1,0.041551247,0.074441687,0.025029201,0.372736954,0.004255319,0.151162791,0.021428571,12.4,0.5,7,7.9,0,0,0,0,0,0,0
29,10.3,3.3,3.2,1.3,0,0.8,12,0,43,6,177,134600,11,1,20,23,82,0,295,38,0,1,1.6,0,0.004838124,0.033379694,0.024101225,0.2,0.011111111,0.010638298,0,11.5,2.7,0,8.2,0,0,0,0,0,0,0
12,11.5,8.7,8.6,0,1.2,1.6,16,0,3,20,216,74700,11,0,31,16,83,1,295,54,0,1,7.3,1.1,0.046439628,0.098928277,0.063660477,0.983146067,0.133333333,0.093023256,0.016216216,13.2,6,9,4.5,0,0,0,1,0,0,0
24,8.8,7.5,7.4,0,1.3,0.8,19,1,38,34,51,54600,19,0,39,28,142,1,390,50,1,1,2.7,0.1,0.001200012,0.045180723,0.025987526,0.248756219,0.004255319,0,0,12.3,4.2,1,4.8,0,0,0,0,0,0,0
14,6,6.3,6.2,0.7,0,0.8,13,0,22,3,187,34400,16,1,46,40,202,2,295,46,0,0,4.2,0,0.039933444,0.113207547,0.066777963,0.870646766,0.072222222,0.093023256,0.014285714,11.4,2.4,4,5.1,0,0,0,1,0,0,0
22,8.6,9,8.9,0,2.7,0.8,11,0,43,31,264,113700,17,1,17,26,204,0,295,78,1,0,8.6,1.6,0.001200012,0.082417582,0.043843624,0.797266515,0.094444444,0.009803922,0.007142857,16.3,8.4,2,7.3,0,0,0,0,0,0,0
25,3.1,6.6,6.5,0,2.4,0.8,18,0,12,14,235,73300,12,0,31,5,23,1,295,70,1,0,5.5,2,0.001200012,0.062926062,0.030698388,0.504322767,0.033333333,0.009803922,0,14.6,4.8,7,8,0,0,0,0,0,0,0
29,4.3,3.9,3.8,0,1.6,1.6,12,0,22,28,273,13500,13,1,43,43,24,2,390,86,0,0,2.5,0.1,0.001200012,0.023210832,0.014028525,0.217256363,0.008510638,0,0,8.2,2.5,6,4.3,0,0,0,0,0,0,0
27,10.7,4.2,4.1,0.2,0,0.8,15,1,32,42,206,33000,17,1,46,30,142,0,295,63,0,1,2.5,0,0.00625,0.01915403,0.00100001,0.3113879,0.044444444,0.023255814,0.010810811,12.8,1.1,2,8.6,0,0,0,0,0,0,0
18,8,3,2.9,0.4,0,0.8,18,0,16,11,42,12900,15,0,2,42,202,0,390,59,1,0,2.9,0,0.010899183,0.193236715,0.102915952,0.387596899,0.055319149,0.058823529,0.021428571,11.9,0.6,4,8.9,0,0,0,0,0,0,0
20,2.5,8.7,8.6,3.3,0,0.8,15,1,36,39,13,171500,20,0,16,21,21,2,295,51,1,0,7.6,0,0.046692607,0.040254948,0.00100001,0.540123457,0.029787234,0.019607843,0.005405405,18.2,6.7,8,9.5,0,0,0,0,0,0,0
24,3.7,6.1,6,2.3,0,1.6,19,0,46,8,51,111700,20,0,27,14,22,2,390,67,1,1,4,0,0.095465394,0.066740823,0.021679433,0.497866287,0.05,0.011627907,0.005405405,11.9,4.1,8,5.8,0,0,0,0,0,0,0
19,2.2,2.2,2.1,0.9,0,1.6,16,1,41,36,225,31600,18,0,46,19,83,0,390,79,1,0,1.5,0,0.012753746,0.016675931,0.00100001,0.664136622,0.017021277,0.009803922,0.007142857,4.6,1.2,9,2.4,0,0,0,0,0,0,0
27,4.8,4.9,4.8,0,1.3,1.6,15,1,10,19,2,110900,19,1,17,5,85,1,390,45,0,0,4.2,0.5,0.011689071,0.052980132,0.047225502,0.707070707,0.055319149,0.009803922,0.010810811,9.6,4,8,4.7,0,0,0,0,0,0,0
21,9.9,7.9,7.8,1.6,0,0.8,13,0,9,19,197,190300,13,1,9,44,202,2,390,72,1,0,3.7,0,0.010844027,0.054545455,0.048387097,0.739957717,0.021276596,0,0,10.9,6.3,4,3,0,0,0,0,0,0,0
12,7.1,6.7,6.6,2.1,0,1.6,16,1,45,33,32,170100,11,0,16,11,261,0,295,68,0,1,5.5,0,0.159151194,0.336134454,0.188442211,1.219512195,0.127777778,0.034883721,0.010810811,10,4.7,6,3.3,0,0,0,3,0,0,0
12,13.6,7.9,7.8,0,3.1,1.6,16,1,40,16,12,10700,14,1,43,22,205,0,390,53,0,0,4.5,2.7,0.001200012,0.366972477,0.361445783,0.246305419,0.008510638,0.011627907,0.007142857,9.5,4.5,2,1.6,0,0,0,0,0,0,0
27,5.6,2.8,2.7,1.1,0,1.6,14,0,40,16,206,90100,19,1,34,16,22,1,295,80,0,1,2.4,0,0.034285714,0.045402951,0.024706609,0.324374421,0.027777778,0.023255814,0.010810811,12.4,1.5,8,9.6,0,0,0,0,0,0,0
10,6.9,8.2,8.1,3.4,0,0.8,18,0,50,30,244,30200,19,0,46,9,23,1,295,30,0,1,5.6,0,0.24742268,0.07518797,0.050675676,0.886075949,0.511111111,1.255319149,0.043243243,14.1,3.9,7,5.9,0,0,0,1,0,3,0
19,9.4,2.9,2.8,0,0,0.8,17,1,19,13,21,109500,20,1,17,39,25,2,295,61,1,1,2.2,0,0.016083635,0.157480315,0.301204819,0.300687285,0.016666667,0.009803922,0,11,2,6,8.1,0,0,0,0,0,0,0
30,6.7,9.8,9.7,0,0.6,1.6,20,0,4,27,157,89300,17,0,24,7,84,2,390,58,0,0,2.1,0.2,0.001200012,0.036090226,0.017303533,0.217797138,0.004255319,0,0,18.2,5.7,9,8.4,0,0,0,0,0,0,0
21,3.9,8.6,8.5,0,0.8,1.6,14,1,39,41,292,69100,15,1,31,19,144,0,295,54,1,1,5.3,0.4,0.001200012,0.037209302,0.00100001,0.712830957,0.088888889,0.049019608,0.037837838,17.3,3.7,1,8.7,0,0,0,0,0,0,0
12,1.2,7.4,7.3,1.8,0,0.8,17,1,24,10,128,49000,13,1,39,31,204,1,390,50,0,1,7.3,0,1.333333333,0.273972603,0.068430657,1.215277778,0.127659574,0.174418605,0.032432432,16.4,3,3,9,3,0,0,3,0,0,0
16,2.4,4.7,4.6,0,0.8,1.6,11,0,34,24,166,188100,13,0,50,24,205,1,390,66,1,1,3.3,0.7,0.001200012,0.062794349,0.029865605,0.625,0.008510638,0.058823529,0.059459459,10.1,1.1,2,5.4,0,0,0,0,0,0,0
14,8.8,5,4.9,2.3,0,0.8,14,1,43,38,99,8700,18,1,2,11,23,2,390,43,1,1,4.4,0,0.090634441,0.079155673,0.030568576,0.505050505,0.114893617,0.088235294,0.005405405,14.7,4.3,8,9.7,0,0,0,0,0,0,0
18,10,2.3,2.2,1,0,1.6,18,1,3,7,138,147800,18,0,13,3,24,0,390,58,1,1,1.6,0,0.015317845,0.036407767,0.00100001,0.243393602,0.012765957,0.009803922,0,8.3,1.7,7,6,0,0,0,0,0,0,0
22,11.3,7.7,7.6,0,2.2,0.8,12,1,13,21,176,87900,18,0,24,41,25,0,295,74,1,1,2.8,0.7,0.001200012,0.050167224,0.015682175,0.116009281,0,0,0,10,4.8,6,2.3,0,0,0,0,0,0,0
16,3.3,2.6,2.5,0.4,0,0.8,20,0,12,21,70,167300,13,0,16,35,142,1,295,35,1,1,1.7,0,0.014602093,0.075614367,0.066225166,1.166666667,0.005555556,0.009090909,0,3.3,1.3,2,0.7,0,0,0,2,0,0,0
17,9.8,3.8,3.7,0,1.3,1.6,20,1,8,4,50,7900,16,0,43,1,85,1,295,86,1,1,1.7,0.8,0.001200012,0.159151194,0.052029136,0.049822064,0,0,0,12.3,1.7,8,8.5,0,0,0,0,0,0,0
28,7.1,2.6,2.5,0,1,0.8,13,1,43,17,186,186700,14,0,50,13,145,2,390,83,0,0,1.9,0.8,0.001200012,0.015781168,0.00100001,0.12254902,0.004255319,0,0,11.4,2.2,0,8.8,0,0,0,0,0,0,0
